User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
RT China has closed down its last coronavirus hospital Not enough new cases to support them Indian Doctors successful i,tonywschmidt,3/15/2020,positive,0.10513468
RT Simpsons writer says it is gross to see his classic episode from 27 years ago perverted by trolls during the coronavirus outbr,UthredTheking,3/15/2020,positive,0.083333333
RT Our country is facing a medical and economic crisis the likes of which we ve not seen in generations Our response must,vincalcor,3/15/2020,positive,0.1
RT Trump tried to poach German scientists working on a cure for coronavirus and offered cash so the vaccine would be excl,wrinndog,3/15/2020,neutral,0
RT When I found out the Coronavirus could last until July or August,666Seviana,3/16/2020,neutral,0
RT the economy was fine and nobody had coronavirus before this video it s her fault,Based_Tejada,3/16/2020,positive,0.416666667
RT The Coronavirus pandemic is exposing the main problem in the United States We have way too much socialism for the 1 an,Bobby30209321,3/16/2020,positive,0.183333333
RT Add to the list Game of Thrones actor Kristofer Hivju tests positive for coronavirus,BrigidFawn,3/16/2020,negative,-0.086363636
RT oh my god the chicago aquarium closed due to coronavirus so they let the penguins run around and check out the other exh,casalvaradooo,3/16/2020,negative,-0.116666667
RT oh my god the chicago aquarium closed due to coronavirus so they let the penguins run around and check out the other exh,Cupcakes6_85,3/16/2020,negative,-0.116666667
A bit of interesting history and chemistry Copper kills coronavirus Why aren t our surfaces covered in it,DaveStangis,3/16/2020,positive,0.5
RT Is the Coronavirus a Chinese virus,DavidEley16,3/16/2020,neutral,0
RT 1 THREAD Hi from Ohio There are a lot of rumors flying around about our election right now Try not to spread them H,drkoala2008,3/16/2020,positive,0.285714286
RT The U S Supreme Court has postponed oral arguments scheduled through April 1 In 1918 the court postponed arguments because of,DrMomMeowzalot,3/16/2020,neutral,0
Idris Elba Has Tested Positive for Coronavirus Don t Freak Out,EboniBr27104984,3/16/2020,positive,0.227272727
RT Idris when he got his Coronavirus results back,EmilioGuerra34,3/16/2020,neutral,0
RT It s a national effort to win the coronavirus fight we all have a crucial part to play Read Sir Patrick Vallance,EssiemfWilson,3/16/2020,positive,0.4
RT Probably the most irresponsible lie Biden told among many at last night s debate was that single payer healthcare has done,FroydogM,3/16/2020,positive,0.232142857
RT A message from me and my dad coronavirus DontBeASpreader,gnjfroy,3/16/2020,neutral,0
RT they got your boy in the new york times lol what a world,Guel831,3/16/2020,positive,0.468181818
RT The first shipment of masks and coronavirus test kits to the US is taking off from Shanghai All the best to our friends in Ame,iAttackPeople,3/16/2020,positive,0.625
The world is tinged with green white and red THANK YOU coronavirus,ifoundmetonight,3/16/2020,negative,-0.066666667
RT NEW McDonald s Canada is closing seating areas and only allowing take out drive thru and app orders including those placed,Inspired26,3/16/2020,positive,0.068181818
RT Jamie is Pregnant with her 4th Child Her Fianc is out of work due to Coronavirus and they need a Hand up with grocerie,isib06,3/16/2020,positive,0.104166667
Coronavirus all over the place Financial markets shitting the bed daily Let s top it off with yet another failed,ivimcmlxxii,3/16/2020,positive,0
RT EXTREMELY IMPORTANT NEWS DUE TO CORONAVIRUS the Shedd Aquarium is closed to humans so they decided to just let the,jamesak9182,3/16/2020,positive,0.058333333
RT Coronavirus cancelling everything Me,JessScammell,3/16/2020,neutral,0
RT Dow plummets 3 000 points as coronavirus panic spreads Market stability requires confidence in leadership Stock market has m,jojoptyoga,3/16/2020,neutral,0
RT fuck coronavirus all these jobs are closing up and people are losing money we lived that check to check life for a long,jorge_ronaldo_,3/16/2020,negative,-0.225
RT BREAKING France s president suspends payment of taxes rent water gas and electricity bills for companies during cor,JuliaLeeAU,3/16/2020,neutral,0
Pissed I m having to go to 2nd shift but excited to teach bf s daughter how to crochet tomorrow coronavirus,kimmyxoxo,3/16/2020,positive,0.1875
RT A message from me and my dad coronavirus DontBeASpreader,Liamocallaghan,3/16/2020,neutral,0
RT Incredible detail in this FT story up until last week the UK was basing its coronavirus control policy on a model based o,mactonex,3/16/2020,positive,0.45
RT A message from me and my dad coronavirus DontBeASpreader,MaryStimmell,3/16/2020,neutral,0
So did we all just conveniently ignore the fact that the Coronavirus originated eerily close to the Wuhan Institute,mikecoxwashere,3/16/2020,neutral,0
RT DEVELOPING Rep Louie Gohmert is holding up the House passed coronavirus relief bill and preventing it from being deliver,Mikeybudo,3/16/2020,neutral,0
RT Ppl who contract coronavirus after voting in OhioPrimary should sue the hell out of this judge amp the state My 70 amp 7,MonicaBretz,3/16/2020,neutral,0
RT He has been very good up until this exact moment not to inflame racial hatred against Asian Americans when i,mrelcoto,3/16/2020,positive,0.386666667
Terrible news in threes from his doctor Soccer coach Francisco Garcia dies from coronavirus at age 21 via,NagyNot,3/16/2020,negative,-1
RT GameofThrones star Kristofer Hivju who played the formidable Tormund has tested positive for coronavirus,nikfraz14,3/16/2020,positive,0.227272727
RT The actor urged others to act responsibly to limit the spread of the coronavirus,Nikki_Tru_Love,3/16/2020,positive,0.2
RT Here s how the Kushner family is cashing in on the coronavirus Raw Story,NYchamps27,3/16/2020,negative,-0.230769231
RT San Francisco Going on 24 Hour Lockdown for 3 Weeks via,Patrici52520363,3/16/2020,neutral,0
RT Sailor Woman carrying coronavirus flies 13 hours from Los Angeles to Beijing to seek treatment after being denied test three,philnurenberg,3/16/2020,neutral,0
RT We are in the middle of a health care emergency It s time for Senators from both parties to come together amp do our jobs,r0yaln3wb,3/16/2020,neutral,0
RT oh my god the chicago aquarium closed due to coronavirus so they let the penguins run around and check out the other exh,ram_solfe,3/16/2020,negative,-0.116666667
RT NEW There are 566 cases of coronavirus in Malaysia 60 are linked to a religious gathering at a mosque,RBorrelli,3/16/2020,positive,0.068181818
RT BREAKING The entire UK strategy for fighting coronavirus was based on false analysis Scientists advising the Gov t now,rierafaiz,3/16/2020,negative,-0.2
RT Coronavirus can make people nervous but I want to reassure you all to stay calm Don t forget that handwashing is the m,s_o_f1kaz,3/16/2020,positive,0.3
There is always one and it s always Florida florida coronavirus,SaraBeth00,3/16/2020,neutral,0
RT Those Stafford Act quarantine texts going around are actual fake news,seagoat8888,3/16/2020,negative,-0.25
RT As of 8 pm ET tonight there are 4 412 confirmed cases of the novel coronavirus in the United States according to the stat,sharona321,3/16/2020,positive,0.4
RT Just by the outcome of retests the purported quarantine was obviously a farce and needs immediate accountability absolut,SULTANABDULHA18,3/16/2020,negative,-0.4
RT This Coronavirus shit really got in the way of everybody s lives son,tashanatashaa__,3/16/2020,neutral,0
RT When he was in midst of the fight against HIV AIDS Dr Fauci was known to run 7 miles daily I just asked him if he sti,transman4trump,3/16/2020,neutral,0
RT My dog after I sent him to get supplies since he can t get the Coronavirus,UGH_MOTS7,3/16/2020,neutral,0
RT tiffany updated her excellent guide to social distancing to reflect some of the latest developments amp added a quest,zegeo,3/16/2020,positive,0.511111111
RT Coronavirus brings TV production in NYC to a halt,_2020_Maga,3/17/2020,neutral,0
RT oh my god the chicago aquarium closed due to coronavirus so they let the penguins run around and check out the other exh,102Amadeus,3/17/2020,negative,-0.116666667
RT I know why Facebook keeps marking legitimate news articles about the coronavirus as spam and no one knows why The,Alexandrina0000,3/17/2020,neutral,0
RT ford jared leto having no idea about coronavirus because he was on a meditative retreat in the desert is the most jared leto thi,AlexMN__,3/17/2020,positive,0.5
RT Being tested for coronavirus in Trump s America is a privilege of the well connected,appleblossomBe,3/17/2020,neutral,0
RT via I AM TRYING NOT TO ADD TO THE NOISE AND CRAZINESS BUT DONALD TRUMP IS A FUCKING MADMAN HE THINKS WE DON,auntbarb530,3/17/2020,negative,-0.6
RT This is a really bad look People s lives and travel are being thrown into disarray by coronavirus and Airbnb is pocketing,bgray5,3/17/2020,negative,-0.7
BBC News Coronavirus Morrisons delivery demand to create 3 500 new jobs,Blondewyn1,3/17/2020,positive,0.136363636
RT why coronavirus gotta hit right when i started getting my shit together,brookelynn__d,3/17/2020,positive,0.042857143
coronavirus is ruining my life and i don t even know anyone infected,ByronlFleming,3/17/2020,neutral,0
CoronaVirus when scientists tranna find a cure for it,CorneliaOra,3/17/2020,neutral,0
RT statement on possible policy to turn back all asylum seekers and people crossing the southern border illegally,DavidWeingust,3/17/2020,neutral,-0.125
RT We needed each other more than we thought and finally appreciate each other as much as we should Coronavirus is shinin,DEN_RG,3/17/2020,positive,0.09
RT WATCH CNN Host Calls Trump s Coronavirus Address Remarkable Says Being the Leader People Need,Deplorableiiii,3/17/2020,positive,0.75
Crisis opportunism in capitalism exploitation extreme measures by governments regardless of cause are i,Deus_Abscondis,3/17/2020,negative,-0.125
RT Facebook is censoring our articles through pre blocking our reporting on 2020 PrimaryElection today with updates from FL IL,Dr_Zwerge,3/17/2020,neutral,0
RT If regular unemployment hits 20 Black unemployment will likely be around 50 That will be full collapse for Black Americ,Dream_Chaser_24,3/17/2020,positive,0.003333333
RT MD While social distancing seems very extra and excessive to many this easy to read article does a great job explaining,drogorman,3/17/2020,positive,0.252777778
RT monitor Did you know that Tory activists attacked the credibility of the scientists who wrote a letter criticising the UK Govt s a,EllenRenton,3/17/2020,neutral,0
RT BREAKING Sanofi is trialing anti malaria medications against coronavirus and says trials are promising,fatbull92,3/17/2020,positive,0.2
RT Student loan debt cancellation MUST be a part of the next emergency coronavirus package to deliver relief immediately to mil,gfling,3/17/2020,neutral,0
RT the same people laughing at 2A for stockpiling guns and ammo all these years are the same people who would try to,GodzillaFeet,3/17/2020,neutral,0
RT Unemployment at the peak of the Depression in 1933 was 24 9 The Treasury Sec lobbying the senate caucus for act,gsircus,3/17/2020,negative,-0.1
RT Breaking Kevin Durant has tested positive for the coronavirus per,Hoodie_Drew,3/17/2020,positive,0.227272727
Coronavirus up yours,Jericho9mm,3/17/2020,neutral,0
RT If the planets had a meeting Coronavirus,JiinxSRSx,3/17/2020,neutral,0
